business_name,author_name,review_text,rating,cleaned_text,sentiment,subjectivity,lang,review_length,exclaim_count,caps_count,contains_url,duplicate_flag
0x4cb55cd9df849119:0xaf890361eb2859dc,Adam Fasoli,Excellent customer service and overall a wonderful experience. I've used these guys for auto and for home glass and they are expert at both. For auto they can even calibrate new windshields with sensors. I can't recommend this business more highly!,5,Excellent customer service and overall a wonderful experience. I've used these guys for auto and for home glass and they are expert at both. For auto they can even calibrate new windshields with sensors. I can't recommend this business more highly!,0.47,0.58,en,41,1,0,False,False
0x4cca7a3025d69433:0x89fadcee983456c3,Aaron Krymkowski,Best large venue in town.,4,Best large venue in town.,0.61,0.36,en,5,0,0,False,False
0x4cca7af707439f21:0x4ad3b3f8da361b51,Sophie Dahlia,Very helpful and friendly staff. Great for your tea needs!,5,Very helpful and friendly staff. Great for your tea needs!,0.53,0.52,en,10,1,0,False,False
0x4cb430f93993ae25:0x6de9d4c9180b4970,Brenda Lowther,My favorite restaurant in the Northeast Kingdom.,5,My favorite restaurant in the Northeast Kingdom.,0.5,1.0,en,7,0,0,False,False
0x4cb506dae4820f87:0x238600e929d0a0a5,Seth Greaves,Great burritos and great people.,5,Great burritos and great people.,0.8,0.75,en,5,0,0,False,False
0x4cca6fc6ed850cc3:0xa45f195d0c4ee236,Jessica McSweeney,"They are slow, very slow. They hardly ever get peoples order right. Lately when I go no one talks to you so the employees need to interact with their customers. The more you are nice and polite the more people will want to come. They really need to work on their times cuz the drive threw is a LONG wait. But it was never like this before.",1,"They are slow, very slow. They hardly ever get peoples order right. Lately when I go no one talks to you so the employees need to interact with their customers. The more you are nice and polite the more people will want to come. They really need to work on their times cuz the drive threw is a LONG wait. But it was never like this before.",0.08,0.52,en,67,0,1,False,False
0x4cca1b1ac5867f59:0xcdb37708a274745f,Barbara Tenney,Recently the store in St. Albans has run out of specials they are running. It's frustrating as it means another trip if I can find the raincheck.,3,Recently the store in St. Albans has run out of specials they are running. It's frustrating as it means another trip if I can find the raincheck.,-0.2,0.57,en,27,0,0,False,False
0x4cca709ee7c124ff:0xf67fc315480ef4cc,craig holcomb,Great drinks and good food,5,Great drinks and good food,0.75,0.68,en,5,0,0,False,False
0x4cb596558f4722cf:0x23273c54480b64e9,Peter Y,They have sugar free chocolates at very reasonable prices. Parking in back also.,5,They have sugar free chocolates at very reasonable prices. Parking in back also.,0.22,0.53,en,13,0,0,False,False
0x89e02507737321e7:0xe142aab1cacf8a1f,Kate Sellers,"We love be that they have bun-less burger options, we love their fast and very friendly service. Getting the Cajun seasoning on the side is the only way to go for us, otherwise the fries are too heavily seasoned with it.",4,"We love be that they have bun-less burger options, we love their fast and very friendly service. Getting the Cajun seasoning on the side is the only way to go for us, otherwise the fries are too heavily seasoned with it.",0.32,0.62,en,41,0,0,False,False
0x4cb4ce5c551f18a7:0xdaf732dde1a48a87,John T,"As rest stops go,  this is a nice one.  VT does a nice job accommodating travelers.",5,"As rest stops go, this is a nice one. VT does a nice job accommodating travelers.",0.6,1.0,en,16,0,1,False,False
0x4cca6fc65d72c235:0xd5599b65c5d0ae99,DaPolo 21,I like the food that they make there,4,I like the food that they make there,0.0,0.0,en,8,0,0,False,False
0x4cb59655b83d1e21:0x72907a96a2075a0a,Benjamin Rauch,The Whip is a classic place in Stowe located in the Green Mountain Inn. There is a ton of history of Stowe in these places and they uphold a lot of the traditions of the town. The Whip has great food and drinks. My wife and I would sit at the bar and it was a great place to enjoy some food and drinks right in town.,5,The Whip is a classic place in Stowe located in the Green Mountain Inn. There is a ton of history of Stowe in these places and they uphold a lot of the traditions of the town. The Whip has great food and drinks. My wife and I would sit at the bar and it was a great place to enjoy some food and drinks right in town.,0.38,0.5,en,67,0,0,False,False
0x89e024c0394fcd55:0x964e17a8902c08b7,Viella Knapp,Great deals on food,5,Great deals on food,0.8,0.75,en,4,0,0,False,False
0x4cb59655b83d1e21:0x72907a96a2075a0a,Michelle Preston-strout,Great calamari and scallops. Good cocktails and wine. Bar staff could have been more engaged.,4,Great calamari and scallops. Good cocktails and wine. Bar staff could have been more engaged.,0.67,0.62,en,15,0,0,False,False
0x89e11a4e99ba3b2f:0xc3fc4509a490dd32,Remy Walker,"Delicious spot for breakfast. The staff is always super friendly. However, not a place for a quick bite - food can take a little while to be prepared.",3,"Delicious spot for breakfast. The staff is always super friendly. However, not a place for a quick bite - food can take a little while to be prepared.",0.37,0.63,en,28,0,0,False,False
0x4cca77a741b1d869:0x393441683af97683,Kenneth Foote,Good food friendly people,4,Good food friendly people,0.54,0.55,en,4,0,0,False,False
0x4cca7763240eb93f:0x3b3e39866119c79a,Heather Kenyon-Haff,Nice little restaurant with interesting menu. Very much like Indian food.,5,Nice little restaurant with interesting menu. Very much like Indian food.,0.29,0.56,en,11,0,0,False,False
0x4cb5f4565d05cf3d:0x8760c3ff75470c0a,Alicia Greci,Owner is so kind and helpful! Beautiful local art!,5,Owner is so kind and helpful! Beautiful local art!,0.53,0.63,en,9,2,0,False,False
0x89e024c159ea9c89:0xa0992cb4147bb8b2,David Robinson,Not really that much here at this place anymore.,2,Not really that much here at this place anymore.,0.05,0.2,en,9,0,0,False,False
0x4cca720659ba4649:0x8c2ce6aaa054e20e,Cris Cote,"A great place for a short hike, or a quick dip.",5,"A great place for a short hike, or a quick dip.",0.38,0.52,en,11,0,0,False,False
0x4cb578aa3503770f:0xbf3c4c21de6ddc5e,Mark Williams,"Beautiful woods to hike or cross country ski in. We did a 3 hour hike today through snow. Views of Camels Hump, Bolton and Mansfield.",5,"Beautiful woods to hike or cross country ski in. We did a 3 hour hike today through snow. Views of Camels Hump, Bolton and Mansfield.",0.42,0.5,en,25,0,0,False,False
0x4cca775c220083a9:0xb9bc0cb6064023a,Robert Lafayette,I have a funny suspicion these are not free range chickens,3,I have a funny suspicion these are not free range chickens,0.02,0.9,en,11,0,0,False,False
0x89e02bcee831d213:0x84968a026797fd1,I am Fitzy,You pay for the convenience .,2,You pay for the convenience .,0.0,0.0,en,6,0,0,False,False
0x4cca1b102e866e51:0xbd4679864fb22558,Ashley Morris,Good food and good prices!,5,Good food and good prices!,0.79,0.6,en,5,1,0,False,False
0x4cb5eab503be6a23:0x4196d494d64c9afe,Mr Anonymous,Awesome place to get some great food. Staff are always welcoming in and willing to assist you with a smile. I would eat here any day.,5,Awesome place to get some great food. Staff are always welcoming in and willing to assist you with a smile. I would eat here any day.,0.59,0.65,en,26,0,0,False,False
0x4cb586a919979cdf:0x6d32a97924ac2cfc,Martin Gold,"Very pleasant, country restaurant. Great breakfast. Very pleasant staff.",4,"Very pleasant, country restaurant. Great breakfast. Very pleasant staff.",0.9,0.92,en,9,0,0,False,False
0x4cca1b11d22ec39f:0x1b9d223b26664a2e,Carter Burnor,One thing with this location is no maintenance to building or overall aesthetic of the structure and cleanliness is a problem plus the soda is always nasty like they don't carbonate it right best bet stay away from this place,1,One thing with this location is no maintenance to building or overall aesthetic of the structure and cleanliness is a problem plus the soda is always nasty like they don't carbonate it right best bet stay away from this place,0.07,0.46,en,40,0,0,False,False
0x89e11a339925fbb1:0x7b54356584c37585,Corey Kuehnel,"Great people! Great atmosphere! Clean, treat you like a person not like a customer",5,"Great people! Great atmosphere! Clean, treat you like a person not like a customer",0.79,0.73,en,14,2,0,False,False
0x4cca791b143ecd89:0x26ff4842e305c718,Rebecca Waggoner,"Great selection of bread products! For southern transplants, find Takis and occasionally even Bimbo products. Every Tuesday, Thursday, and Friday, all bread products are .99!  If it is your first visit, ask for a coupon booklet! It includes a free $5 to spend!",5,"Great selection of bread products! For southern transplants, find Takis and occasionally even Bimbo products. Every Tuesday, Thursday, and Friday, all bread products are .99! If it is your first visit, ask for a coupon booklet! It includes a free $5 to spend!",0.36,0.4,en,43,4,0,False,False
0x4cca7a719a5ce0fb:0x2724617bb558d818,Anthony Rock,The staff are always friendly and helpful in finding what looking for. Just reserved a keg from them for the first time and got the same excellent service from when first emailed to picking it up.,5,The staff are always friendly and helpful in finding what looking for. Just reserved a keg from them for the first time and got the same excellent service from when first emailed to picking it up.,0.38,0.46,en,36,0,0,False,False
0x4cca77a14da5956b:0xbf3f23f4ff8de114,Tim Cannon,A cross between strip mall and outlet stores. Nothing special.,3,A cross between strip mall and outlet stores. Nothing special.,0.18,0.29,en,10,0,0,False,False
0x4cb5a29fe6c1ee6f:0x56f7754caad77f60,Marcus Sweetser,"Great day with great long time friend Eric G. The hike was quite the workout but the views atop are well worth the extraneous effort. There was a good 60-80 cars lining the road at the trailhead so the trail can become vert clogged and patience is mos def required when hiking any popular trail in Vermont, in the peak of summer tourism even with the covid-19 pandemic raging throughout our beautiful planet. We had a great day and we agreed to do another hike ASAP!",5,"Great day with great long time friend Eric G. The hike was quite the workout but the views atop are well worth the extraneous effort. There was a good 60-80 cars lining the road at the trailhead so the trail can become vert clogged and patience is mos def required when hiking any popular trail in Vermont, in the peak of summer tourism even with the covid-19 pandemic raging throughout our beautiful planet. We had a great day and we agreed to do another hike ASAP!",0.62,0.66,en,86,1,2,False,False
0x4cca7af703337e9f:0xd3a96526b66922c5,Daniel Lidiak,One of my favorite stores of all time. They have an excellent staff and a great record selection,5,One of my favorite stores of all time. They have an excellent staff and a great record selection,0.77,0.92,en,18,0,0,False,False
0x4cb5a7f39240436b:0xcff283355699d9dc,Miccal McMullan,"The employees here are always helpful...I have been an AT&T customer since they came to Vermont and took over Unicel in 2008.  The customer service in the Montpelier Store has had it's ups and downs in the last 12 years, but this team has always come through.",5,"The employees here are always helpful...I have been an AT&T customer since they came to Vermont and took over Unicel in 2008. The customer service in the Montpelier Store has had it's ups and downs in the last 12 years, but this team has always come through.",0.0,0.07,en,47,0,1,False,False
0x4cca79d59f8c9245:0x220e8be88cc2e3b2,Fuzington,We were driving by and saw the lights they put up havent been there before that but the lights are absolutley beautiful,4,We were driving by and saw the lights they put up havent been there before that but the lights are absolutley beautiful,0.85,1.0,en,22,0,0,False,False
0x4cca7a33cff79b71:0xb71dcf2f41e02feb,Aleksandr Kragh,Good parking. Great for small kids. Cafe is superb.,5,Good parking. Great for small kids. Cafe is superb.,0.56,0.69,en,9,0,0,False,False
0x4cca7b93c9138b61:0x1e41c7633c9d42a6,Jaime Chioldi,We had really wonderful service!,5,We had really wonderful service!,1.0,1.0,en,5,1,0,False,False
0x4cca77a14da5956b:0x6d602e316a5f3a92,Heather Kenyon-Haff,Small store with amazing customer service including delivery in local area. Creemees excellent.,5,Small store with amazing customer service including delivery in local area. Creemees excellent.,0.34,0.57,en,13,0,0,False,False
0x4cca7c0ddcb2790f:0xc7ec3510c008b256,Tara Healy,Always friendly service and we have never been disappointed when trying something new! We're proud regulars,5,Always friendly service and we have never been disappointed when trying something new! We're proud regulars,0.15,0.68,en,16,1,0,False,False
0x89e1060075b8ed19:0x43ab7a05480f0505,john obrien,Food was good very good. Service needs to be more attentive.,4,Food was good very good. Service needs to be more attentive.,0.63,0.7,en,11,0,0,False,False
0x4cca78fa7cb47927:0xe053cf993509e3da,Michele Ploof,Good food good service,5,Good food good service,0.7,0.6,en,4,0,0,False,False
0x89e11a32904d09db:0x4b195e87fee7a543,Brian C,Every once in a while it cam take awhile to get your food.  Difference between the A team and the other one.  (Good Luck) ☺,4,Every once in a while it cam take awhile to get your food. Difference between the A team and the other one. (Good Luck) ☺,0.29,0.49,en,25,0,0,False,False
0x4cb506dab0dd7327:0x74a351a186c3c796,Mindy Rollins,Lice this place so clean,5,Lice this place so clean,0.37,0.7,en,5,0,0,False,False
0x89e11a4edf1f353b:0xf6182fc33446bb4e,Amber B,I shop here often,4,I shop here often,0.0,0.0,en,4,0,0,False,False
0x4cca6fc791db2e3b:0x85a787ad50be42d1,Rayza Bienvenido,A tiny bit confusing ( driving around)but a must. Really enjoyed my summer movie nights.,5,A tiny bit confusing ( driving around)but a must. Really enjoyed my summer movie nights.,0.07,0.53,en,15,0,0,False,False
0x89e02a24baf06ad9:0x151ba175c7bce8bd,Josh Caruso,Smashed it!,4,Smashed it!,0.0,0.0,en,2,1,0,False,False
0x4cca78f8ad3e04dd:0x5d46a994600f2a0b,Ellie Trono,"Great Pedicures! The space is very clean and open. My daughter and I did the Citrus Pedi and they were fantastic. Ask for Bee,she was great.
I will definitely be coming back.",5,"Great Pedicures! The space is very clean and open. My daughter and I did the Citrus Pedi and they were fantastic. Ask for Bee,she was great. I will definitely be coming back.",0.38,0.62,en,32,1,0,False,False
0x4cca7b5673b6b8c9:0x1563d27afffdffed,Stacey Rider,Very inexpensive and the place to go they have everything imaginable,5,Very inexpensive and the place to go they have everything imaginable,0.2,0.3,en,11,0,0,False,False
0x4cb671c15d17458d:0xd1fd3a3280d7cf10,Sadie O'Blenis,We walked in with our masks. The restaurant was clean the 2 ladies working were friendly and respectful. Nice spot to eat.,4,We walked in with our masks. The restaurant was clean the 2 ladies working were friendly and respectful. Nice spot to eat.,0.46,0.73,en,22,0,0,False,False
0x4cb681594a0adeb9:0x53325be86d851585,Joanne Turano,"I love going there,I buy my Berkinstok shoes at Simon the tanner     store",4,"I love going there,I buy my Berkinstok shoes at Simon the tanner store",0.5,0.6,en,13,0,0,False,False
0x4cb5137a8a8097ed:0x2c06b34e2e19120e,dolores Reinecke,Very peaceful state park. Bring your kyack and enjoy our dock,4,Very peaceful state park. Bring your kyack and enjoy our dock,0.36,0.57,en,11,0,0,False,False
0x89e030b72fa9fec7:0x942e68b7f15258f9,Sage,"Can't get enough of this place! My partner & I have always heard good things about the Rustic Rooster. After our first dinner there we came back a night later. The place has a local-farm-house-vermont-restuarnt kind of vibe. Its unique, still. The staff is personal and, the service is fast and even the presentation of each dish is on point. Glad to have finally gotten the chance to check this place out! We'll be back.",5,"Can't get enough of this place! My partner & I have always heard good things about the Rustic Rooster. After our first dinner there we came back a night later. The place has a local-farm-house-vermont-restuarnt kind of vibe. Its unique, still. The staff is personal and, the service is fast and even the presentation of each dish is on point. Glad to have finally gotten the chance to check this place out! We'll be back.",0.22,0.52,en,75,2,0,False,False
0x89e1b111082d59bb:0x376c936a25aa35f,Cinelouise Crisp,The Tomato Cheddar Soup and Bacon Cheese nachos were amazing!!,5,The Tomato Cheddar Soup and Bacon Cheese nachos were amazing!!,0.94,0.9,en,10,2,0,False,False
0x4cca7e3552284c13:0xba7c16e8aa291f3b,tuck,"Super cute family run can't miss it for spring time
Also didn't get stabbed",5,Super cute family run can't miss it for spring time Also didn't get stabbed,0.42,0.83,en,14,0,0,False,False
0x4cb5a7f466c31269:0x25fc57c5d83ef51e,Lindsay Sullivan,"This has been one of my favorite stores since I was very very young. The creak of the floorboards, the smell of art supplies, the cozy quarters. Everything about this shop is authentic and cozy! And they have a great variety of products, don't let the size fool you!",5,"This has been one of my favorite stores since I was very very young. The creak of the floorboards, the smell of art supplies, the cozy quarters. Everything about this shop is authentic and cozy! And they have a great variety of products, don't let the size fool you!",0.28,0.75,en,49,2,0,False,False
0x89e1b9b5b64f0ed1:0xeaf75df3d532c389,Tom Behan,"I like the place and the staff is always very polite, fun, and helpful.  If Gloria is working,. I always go to her lane.  She has a great personality.",4,"I like the place and the staff is always very polite, fun, and helpful. If Gloria is working,. I always go to her lane. She has a great personality.",0.43,0.42,en,29,0,0,False,False
0x89e0248da390e54f:0x3dc12b4eda533027,Cameron Lacey,"I actually work here, and I do my best to ensure things run smoothly! Come see us for our thrift store, and if you're in need of a good meal and a warm bed- we've got you covered!",5,"I actually work here, and I do my best to ensure things run smoothly! Come see us for our thrift store, and if you're in need of a good meal and a warm bed- we've got you covered!",0.59,0.42,en,38,2,0,False,False
0x4cca7af7a95be15b:0x583924b3e84d9c05,Starr St James,"One of the best lunch spots in town. Easy to pop in for a QUICK meal at the bar, service is always friendly and the food is always delicious. If you want to go all out you easily can, but if you order right you can have a totally affordable and tasty meal. Cheap beer selection is on point and you can't go wrong with the range of margaritas from the half basic to the full sized extravagant choices. Love. It. Get the lengua!",5,"One of the best lunch spots in town. Easy to pop in for a QUICK meal at the bar, service is always friendly and the food is always delicious. If you want to go all out you easily can, but if you order right you can have a totally affordable and tasty meal. Cheap beer selection is on point and you can't go wrong with the range of margaritas from the half basic to the full sized extravagant choices. Love. It. Get the lengua!",0.33,0.59,en,84,1,1,False,False
0x4cb506dc14178ba3:0x1ff896976b76760e,ROSANN SAYERS,Burnt food,2,Burnt food,0.0,0.0,en,2,0,0,False,False
0x4cca72eab321cf97:0xd595e18e9db5348b,Desiree Vo,I brought my daughters here for ice cream. We waited for about 15 minutes in the double drive thru. This place was packed but the staff had smiles on their faces and got the orders out as fast as they could. It was definitely worth the wait because we got monster sized ice cream cones!!! We will definitely be coming back in the future.,4,I brought my daughters here for ice cream. We waited for about 15 minutes in the double drive thru. This place was packed but the staff had smiles on their faces and got the orders out as fast as they could. It was definitely worth the wait because we got monster sized ice cream cones!!! We will definitely be coming back in the future.,0.13,0.22,en,64,3,0,False,False
0x4cca798474a4f62d:0xffd10c2c2ed7d205,cynthia trimble,Really great Woodfired pizza. Not just your average pepperoni...,5,Really great Woodfired pizza. Not just your average pepperoni...,0.33,0.57,en,9,0,0,False,False
0x4cca708581339cef:0x52400fba13fac4ea,Pam C,Super customer service!,5,Super customer service!,0.42,0.67,en,3,1,0,False,False
0x4cca7a0c79a81c65:0x28518eb53d9721a2,Jessica Salamy,Great theatre with great actors. Ushers are kind. Venue was clean. Beautiful art in the gallery to check out before the show.,5,Great theatre with great actors. Ushers are kind. Venue was clean. Beautiful art in the gallery to check out before the show.,0.68,0.82,en,22,0,0,False,False
0x4cca710e8ed3ff99:0xf9c8b6ed426547a5,JDOOZLE,Best ice cream in VT,5,Best ice cream in VT,1.0,0.3,en,5,0,1,False,False
0x4cb506ccfbe80f5d:0x73ad31646778ee6c,James Batchelder,Love the location and workers,5,Love the location and workers,0.5,0.6,en,5,0,0,False,False
0x4cb55d0a82be3d9d:0xdfa64a1b41b8f01e,richard nowak,"Largest number of in-stock parts in region.  Knowledgeable and friendly counter people, free delivery.",5,"Largest number of in-stock parts in region. Knowledgeable and friendly counter people, free delivery.",0.39,0.65,en,14,0,0,False,False
0x4cca78e4ae8fc7e3:0x286134e2e419749,Austin Grant,Always under stocked compared to other Home Depot’s out of state. Online orders take a week or more to arrive in store. It’s literally next day back in NH.,3,Always under stocked compared to other Home Depot’s out of state. Online orders take a week or more to arrive in store. It’s literally next day back in NH.,0.09,0.22,en,29,0,1,False,False
0x4cb671c22621327d:0xb4e0f6f0a999e7e9,warship legend (John WP),Newport's best Chinese food.,5,Newport's best Chinese food.,0.5,0.15,en,4,0,0,False,False
0x4cca6fc65d72c235:0xd5599b65c5d0ae99,Tracy Gilbert,Fresh and hot,4,Fresh and hot,0.28,0.68,en,3,0,0,False,False
0x89e0244675a28bbb:0x56339b6a49f590f8,Aidan Brunner,"The owner was very rude!!!! They don't have very good selection of strings, drums, petals. Owner is very cranky, rude. When you ask him questions it's like your bothering him. ORDER ONLINE SKIP THIS PLACE!!!!",1,"The owner was very rude!!!! They don't have very good selection of strings, drums, petals. Owner is very cranky, rude. When you ask him questions it's like your bothering him. ORDER ONLINE SKIP THIS PLACE!!!!",-0.14,0.61,en,35,8,5,False,False
0x4cca7c3206da170d:0x1c1a93d926818508,MAD.P,Every Dunkin Donuts we have been to in Vermont has been excellent. This was our first time at this store and they were very kind in making our order right.,5,Every Dunkin Donuts we have been to in Vermont has been excellent. This was our first time at this store and they were very kind in making our order right.,0.58,0.72,en,30,0,0,False,False
0x4cb55d0516fe64db:0xcecea401328f7ad6,Patricia Higgins,"Visited here for the second time, it was great food and very positive.",5,"Visited here for the second time, it was great food and very positive.",0.37,0.49,en,13,0,0,False,False
0x89e05f7628b7ea81:0x23df9468b1168b87,Md Saiful Arefin,"The hike is a bit tougher, but I did not get too excited seeing the fall at the end of the hike.",3,"The hike is a bit tougher, but I did not get too excited seeing the fall at the end of the hike.",0.38,0.75,en,22,0,0,False,False
0x4cb50903ef03206d:0x86a6cbdde5db9745,KYLE COTNOIR,"First come first serve is especially useful at snow tire time of year when most shops are booked. Helpful, friendly staff too (get there early)",5,"First come first serve is especially useful at snow tire time of year when most shops are booked. Helpful, friendly staff too (get there early)",0.35,0.33,en,25,0,0,False,False
0x4cca7a5a90607e77:0xd4cddf7ddc9761cb,mike cornell,"Went on the tour for my daughter who is interested in the school.  The people were very friendly, and the school looked amazing.  After the tour my daughter said 'OK, we don't need to look anymore'.  The combination of the campus, nursing program,  overall vibe, and closeness of great snowboarding pretty much sealed the deal......now we just need to get her in.",5,"Went on the tour for my daughter who is interested in the school. The people were very friendly, and the school looked amazing. After the tour my daughter said 'OK, we don't need to look anymore'. The combination of the campus, nursing program, overall vibe, and closeness of great snowboarding pretty much sealed the deal......now we just need to get her in.",0.39,0.56,en,62,0,1,False,False
0x4cca7762eb5618e9:0xd36b99bb9de06ebc,Al Getler,"Nice, new place in Essex Junction. Parking was not easy. The atmosphere was upbeat and the TV screens for sports were 5 star including a TV in our booth. The food was good, but not ""special"". When you advertise an Irish pub atmosphere, I like to go away feeling like the place went the extra mile to create a unique food and customer experience. That said, I would recommend this place for a family meal, meeting old friends, watching a game, or just catching a Guinness at the bar.",4,"Nice, new place in Essex Junction. Parking was not easy. The atmosphere was upbeat and the TV screens for sports were 5 star including a TV in our booth. The food was good, but not ""special"". When you advertise an Irish pub atmosphere, I like to go away feeling like the place went the extra mile to create a unique food and customer experience. That said, I would recommend this place for a family meal, meeting old friends, watching a game, or just catching a Guinness at the bar.",0.16,0.55,en,89,0,2,False,False
0x4cca7ba928ceb417:0x84a31f313a435092,greenmountaingirlvt,"Friendly staff, fast fresh food. Yum!",5,"Friendly staff, fast fresh food. Yum!",0.32,0.53,en,6,1,0,False,False
0x4cca77b0948d6609:0xd298e0986b997d6f,Christian Bennett,Alright store not the best ...,3,Alright store not the best ...,1.0,0.3,en,6,0,0,False,False
0x4cb506dae4820f87:0x238600e929d0a0a5,Mike D,"Always fresh and fast, needs comfier chairs",4,"Always fresh and fast, needs comfier chairs",0.25,0.55,en,7,0,0,False,False
0x4cb56d5204b90c2b:0xcd1a50f327307f54,Jessica Trboyevich,"Great local shop! Never knew about it til the Sugarbush guys in the repair shop referred me to it, and now I try to stop in when I'm in the area to see what's on sale or pick up something I need.",5,"Great local shop! Never knew about it til the Sugarbush guys in the repair shop referred me to it, and now I try to stop in when I'm in the area to see what's on sale or pick up something I need.",0.4,0.38,en,42,1,0,False,False
0x89e0968bb3085d15:0xe9aa029cd88400e9,Nancy Van Voast,"Friendly, efficient service.",5,"Friendly, efficient service.",0.38,0.5,en,3,0,0,False,False
0x89e09662b0a08a35:0x4684d6ebfd81fefc,Aaron Johnson,Unique pottery with a great history. Walk through their flagship store and look for unique pieces.,4,Unique pottery with a great history. Walk through their flagship store and look for unique pieces.,0.52,0.92,en,16,0,0,False,False
0x4cb507cdc73801af:0x2ed2b8a53e951a61,Rose OConnor,Enjoyed wandering around and looking at all the pretty holiday items. Found the item I was looking for and was on my way.,4,Enjoyed wandering around and looking at all the pretty holiday items. Found the item I was looking for and was on my way.,0.38,0.85,en,23,0,0,False,False
0x89e0c3aab2c47003:0x41b32596fb657d2a,Miss Cadiz,"Nice stay , clean & good food",4,"Nice stay , clean & good food",0.56,0.77,en,7,0,0,False,False
0x89e02bdb55f56109:0xc01ff5b892f51e01,Eli Gelfand,"(Translated by Google) Summer

(Original)
Yay",4,(Translated by Google) Summer (Original) Yay,0.38,0.75,en,6,0,0,False,False
0x4cb507e8a058506b:0xff322ddde506cf3,Sue Amerio,We always go to vianor for everything.,5,We always go to vianor for everything.,0.0,0.0,en,7,0,0,False,False
0x4cb4cb4276b62775:0x296de4afcfeffdc8,c rumrill,Very clean and spacious.curtious staff. Just a coffee two or three ahead of me hardly a wait,4,Very clean and spacious.curtious staff. Just a coffee two or three ahead of me hardly a wait,0.09,0.73,en,17,0,0,False,False
0x4cca7b8c9f24e585:0x4715328324d36fad,Benjamin Moore,Standard VW dealership. They do a good job.,4,Standard VW dealership. They do a good job.,0.35,0.3,en,8,0,1,False,False
0x4cca7b969fe58d4d:0x2403fc7a4cd43b88,K,"Great fast service, called not knowing if they'd be able to get my car in that day, was able to go in immediately and had my car back in under 20 minutes. That said wouldn't have even minded if I had to wait, there's two huge aquariums with some pretty neat little creatures in the waiting room to distract you/occupy the time!",5,"Great fast service, called not knowing if they'd be able to get my car in that day, was able to go in immediately and had my car back in under 20 minutes. That said wouldn't have even minded if I had to wait, there's two huge aquariums with some pretty neat little creatures in the waiting room to distract you/occupy the time!",0.3,0.62,en,62,1,0,False,False
0x89e0248e03a82ca7:0x57f72845ee68dcb6,Kim White,Prices are high on somethings and reasonable on others.,3,Prices are high on somethings and reasonable on others.,0.18,0.57,en,9,0,0,False,False
0x4cb54333383142c5:0x2d0deb1e233b30ec,Realspider321,Great food for a really reasonable price too! I go here alot,5,Great food for a really reasonable price too! I go here alot,0.53,0.68,en,12,1,0,False,False
0x4cca7762f6f7ac07:0xdc1799399d965e6a,Shaun Varney,The staff is helpful when asked yet respectful of your space if not asked.  This is pretty much exactly what I hope for while looking for an item but not quite ready to admit that I need help finding it yet.  ha ha.  Nice place!,5,The staff is helpful when asked yet respectful of your space if not asked. This is pretty much exactly what I hope for while looking for an item but not quite ready to admit that I need help finding it yet. ha ha. Nice place!,0.39,0.69,en,45,1,0,False,False
0x4cca7b702064932b:0xea683e0cbf36530b,Sheb Jewell,Simple uncluttered menu. Super friendly and quick service. Very tasty fish and chips. Good size portions. The spicy tartar sauce is on point. Highly recommend this place when the fish and chips craving hits - which may happen more often once you have been here..,5,Simple uncluttered menu. Super friendly and quick service. Very tasty fish and chips. Good size portions. The spicy tartar sauce is on point. Highly recommend this place when the fish and chips craving hits - which may happen more often once you have been here..,0.33,0.5,en,45,0,0,False,False
0x4cb506deccdcd4d3:0xf680de10f21e60af,Lisa Kapoor,Craft show,5,Craft show,0.0,0.0,en,2,0,0,False,False
0x4cca7af96d0fd187:0x96ff43ec62038019,Jennifer Smith,"It may say ""Lunch"", but I go for the Breakfast! The large U-shaped counter dining is a classic and there's no bad seat in the house. Earl and his family have been around forever and the local history is evident in the framed articles and photographs. Everyone feels welcome...be you a ""local"" or student or out-of-towner. Oh, and the food is always just the way you want it -- from the simple to the newsworthy ""Big Daddy"".",5,"It may say ""Lunch"", but I go for the Breakfast! The large U-shaped counter dining is a classic and there's no bad seat in the house. Earl and his family have been around forever and the local history is evident in the framed articles and photographs. Everyone feels welcome...be you a ""local"" or student or out-of-towner. Oh, and the food is always just the way you want it -- from the simple to the newsworthy ""Big Daddy"".",0.12,0.25,en,77,1,0,False,False
0x89e024482c5ba895:0x72812d3bace653e9,Alicia Mudd-Lang,Always a good experience! Even when food is sub par they work hard to make it right.,5,Always a good experience! Even when food is sub par they work hard to make it right.,0.29,0.56,en,17,1,0,False,False
0x4cca7a37d80feb31:0x455b52d8b53dafd9,Emily Pomichter,Always excellent service,5,Always excellent service,1.0,1.0,en,3,0,0,False,False
0x4cb506cffef3ee49:0x19bf72c3b90ed5e7,Deven Siergiey,Appetizer portions very small. Food used to be good now lacking quality. Wont be back better pizza at mister zs,1,Appetizer portions very small. Food used to be good now lacking quality. Wont be back better pizza at mister zs,0.22,0.41,en,20,0,0,False,False
0x4cca7bb2b432b82d:0xa37cf823d9c87aba,Ray Smith,"Excellent  food...good service
I will be back....totally surprised  by the quality  of food....",5,Excellent food...good service I will be back....totally surprised by the quality of food....,0.55,0.95,en,13,0,0,False,False
0x89e024625da94c67:0x149d0a2697e4ec52,sunshine hance,As always wonderful staff. Excellent results. Could not ask for a better experience.,5,As always wonderful staff. Excellent results. Could not ask for a better experience.,0.83,0.83,en,13,0,0,False,False
